fra;jour;clage_90;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2020-07-21;0;0;0.101318639746602;0.843328677890835;0.135588179660894;6.82261840293663;0.48126353879636
FR;2020-07-21;0;1;;0;0;0;0
FR;2020-07-21;0;2;;0;0;0;0
FR;2020-07-22;0;0;0.0923787597689607;0.835878777909467;0.128138279679526;6.61998112344343;0.458913838852257
FR;2020-07-22;0;1;;0;0;0;0
FR;2020-07-22;0;2;;0;0;0;0
FR;2020-07-23;0;0;0.0953587197615078;0.822468957943005;0.123668339690705;6.33092500416636;0.452953918867162
FR;2020-07-23;0;1;;0;0;0;0
FR;2020-07-23;0;2;;0;0;0;0
FR;2020-07-24;0;0;0.0998286597503285;0.856738497857297;0.1296282596758;6.25195606436386;0.445504018885794
FR;2020-07-24;0;1;;0;0;0;0
FR;2020-07-24;0;2;;0;0;0;0
FR;2020-07-25;0;0;0.08790881978014;0.883558137790221;0.117708419705611;6.11487790470669;0.426134278934238
FR;2020-07-25;0;1;;0;0;0;0
FR;2020-07-25;0;2;;0;0;0;0
FR;2020-07-26;0;0;0.0789689398024987;0.92080763769706;0.126648299683253;6.15510736460608;0.432094198919332
FR;2020-07-26;0;1;;0;0;0;0
FR;2020-07-26;0;2;;0;0;0;0
FR;2020-07-27;0;0;0.0759889798099516;0.929747517674701;0.141548099645988;6.26834584432287;0.455933878859709
FR;2020-07-27;0;1;;0;0;0;0
FR;2020-07-27;0;2;;0;0;0;0
FR;2020-07-28;0;0;0.0789689398024987;0.929747517674701;0.140058119649715;6.17894704454645;0.4395440989007
FR;2020-07-28;0;1;;0;0;0;0
FR;2020-07-28;0;2;;0;0;0;0
FR;2020-07-29;0;0;0.08790881978014;0.961037097596446;0.140058119649715;6.13871758464707;0.438054118904427
FR;2020-07-29;0;1;;0;0;0;0
FR;2020-07-29;0;2;;0;0;0;0
FR;2020-07-30;0;0;0.0908887797726872;0.996796617507012;0.144528059638535;6.10593802472905;0.438054118904427
FR;2020-07-30;0;1;;0;0;0;0
FR;2020-07-30;0;2;;0;0;0;0
FR;2020-07-31;0;0;0.0923787597689607;1.00722647748093;0.15048797962363;6.04484884488183;0.436564138908153
FR;2020-07-31;0;1;;0;0;0;0
FR;2020-07-31;0;2;;0;0;0;0
FR;2020-08-01;0;0;0.0998286597503285;1.00722647748093;0.160917839597544;5.91075064521721;0.427624258930512
FR;2020-08-01;0;1;;0;0;0;0
FR;2020-08-01;0;2;;0;0;0;0
FR;2020-08-02;0;0;0.102808619742876;1.01169641746975;0.159427859601271;5.95843000509797;0.433584178915606
FR;2020-08-02;0;1;;0;0;0;0
FR;2020-08-02;0;2;;0;0;0;0
FR;2020-08-03;0;0;0.104298599739149;1.01020643747347;0.148997999627356;6.06719854482594;0.451463938870889
FR;2020-08-03;0;1;;0;0;0;0
FR;2020-08-03;0;2;;0;0;0;0
FR;2020-08-04;0;0;0.098338679754055;1.09215533726852;0.153467939616177;6.06123862484084;0.455933878859709
FR;2020-08-04;0;1;;0;0;0;0
FR;2020-08-04;0;2;;0;0;0;0
FR;2020-08-05;0;0;0.0908887797726872;1.12791485717908;0.166877759582639;6.04931878487065;0.444014038889521
FR;2020-08-05;0;1;;0;0;0;0
FR;2020-08-05;0;2;;0;0;0;0
FR;2020-08-06;0;0;0.0908887797726872;1.15026455712319;0.172837679567733;6.0582586648483;0.454443898863436
FR;2020-08-06;0;1;;0;0;0;0
FR;2020-08-06;0;2;;0;0;0;0
FR;2020-08-07;0;0;0.0849288597875929;1.15622447710828;0.169857719575186;6.04335886488556;0.449973958874615
FR;2020-08-07;0;1;;0;0;0;0
FR;2020-08-07;0;2;;0;0;0;0
FR;2020-08-08;0;0;0.0789689398024987;1.17857417705239;0.171347699571459;6.01802920494891;0.454443898863436
FR;2020-08-08;0;1;;0;0;0;0
FR;2020-08-08;0;2;;0;0;0;0
FR;2020-08-09;0;0;0.0893987997764136;1.20390383698904;0.17581763956028;6.08209834478867;0.463383778841077
FR;2020-08-09;0;1;;0;0;0;0
FR;2020-08-09;0;2;;0;0;0;0
FR;2020-08-10;0;0;0.0864188397838665;1.23072347692196;0.172837679567733;6.19235686451291;0.463383778841077
FR;2020-08-10;0;1;;0;0;0;0
FR;2020-08-10;0;2;;0;0;0;0
FR;2020-08-11;0;0;0.0953587197615078;1.24711325688097;0.17581763956028;6.19533682450546;0.458913838852257
FR;2020-08-11;0;1;;0;0;0;0
FR;2020-08-11;0;2;;0;0;0;0
FR;2020-08-12;0;0;0.107278559731696;1.30224251674309;0.192207419519289;6.13573762465452;0.466363738833624
FR;2020-08-12;0;1;;0;0;0;0
FR;2020-08-12;0;2;;0;0;0;0
FR;2020-08-13;0;0;0.110258519724243;1.33651205665738;0.207107219482025;6.14914744462098;0.475303618811266
FR;2020-08-13;0;1;;0;0;0;0
FR;2020-08-13;0;2;;0;0;0;0
FR;2020-08-14;0;0;0.110258519724243;1.35439181661267;0.201147299496931;6.13871758464707;0.466363738833624
FR;2020-08-14;0;1;;0;0;0;0
FR;2020-08-14;0;2;;0;0;0;0
FR;2020-08-15;0;0;0.116218439709338;1.37823149655304;0.202637279493204;6.10444804473277;0.458913838852257
FR;2020-08-15;0;1;;0;0;0;0
FR;2020-08-15;0;2;;0;0;0;0
FR;2020-08-16;0;0;0.116218439709338;1.41101105647106;0.211577159470846;6.2042767044831;0.475303618811266
FR;2020-08-16;0;1;;0;0;0;0
FR;2020-08-16;0;2;;0;0;0;0
FR;2020-08-17;0;0;0.122178359694432;1.4259108564338;0.220517039448487;6.3339049641589;0.485733478785181
FR;2020-08-17;0;1;;0;0;0;0
FR;2020-08-17;0;2;;0;0;0;0
FR;2020-08-18;0;0;0.126648299683253;1.42889081642634;0.24286673939259;6.3339049641589;0.503613238740463
FR;2020-08-18;0;1;;0;0;0;0
FR;2020-08-18;0;2;;0;0;0;0
FR;2020-08-19;0;0;0.117708419705611;1.43187077641889;0.245846699385137;6.33241498416263;0.50212325874419
FR;2020-08-19;0;1;;0;0;0;0
FR;2020-08-19;0;2;;0;0;0;0
FR;2020-08-20;0;0;0.120688379698158;1.4765701763071;0.24286673939259;6.37860436404711;0.508083178729284
FR;2020-08-20;0;1;;0;0;0;0
FR;2020-08-20;0;2;;0;0;0;0
FR;2020-08-21;0;0;0.120688379698158;1.49593991625865;0.269686379325514;6.39499414400612;0.520003018699472
FR;2020-08-21;0;1;;0;0;0;0
FR;2020-08-21;0;2;;0;0;0;0
FR;2020-08-22;0;0;0.123668339690705;1.50934973622512;0.269686379325514;6.29665546425207;0.52298297869202
FR;2020-08-22;0;1;;0;0;0;0
FR;2020-08-22;0;2;;0;0;0;0
FR;2020-08-23;0;0;0.117708419705611;1.51977959619903;0.293526059265891;6.34284484413655;0.558742498602585
FR;2020-08-23;0;1;;0;0;0;0
FR;2020-08-23;0;2;;0;0;0;0
FR;2020-08-24;0;0;0.114728459713064;1.61662829595681;0.317365739206268;6.57528172355522;0.588542098528056
FR;2020-08-24;0;1;;0;0;0;0
FR;2020-08-24;0;2;;0;0;0;0
FR;2020-08-25;0;0;0.107278559731696;1.64642789588228;0.306935879232353;6.56485186358131;0.581092198546688
FR;2020-08-25;0;1;;0;0;0;0
FR;2020-08-25;0;2;;0;0;0;0
FR;2020-08-26;0;0;0.114728459713064;1.7075170757295;0.311405819221174;6.63488092340616;0.584072158539236
FR;2020-08-26;0;1;;0;0;0;0
FR;2020-08-26;0;2;;0;0;0;0
FR;2020-08-27;0;0;0.113238479716791;1.81181567546865;0.327795599180183;6.71682982320121;0.607911838479612
FR;2020-08-27;0;1;;0;0;0;0
FR;2020-08-27;0;2;;0;0;0;0
FR;2020-08-28;0;0;0.122178359694432;1.90717439523016;0.335245499161551;6.78983884301861;0.616851718457254
FR;2020-08-28;0;1;;0;0;0;0
FR;2020-08-28;0;2;;0;0;0;0
FR;2020-08-29;0;0;0.125158319686979;1.94740385512954;0.354615239113107;6.71980978319376;0.621321658446075
FR;2020-08-29;0;1;;0;0;0;0
FR;2020-08-29;0;2;;0;0;0;0
FR;2020-08-30;0;0;0.137078159657168;2.00998301497303;0.359085179101928;6.86135788283974;0.663041098341734
FR;2020-08-30;0;1;;0;0;0;0
FR;2020-08-30;0;2;;0;0;0;0
FR;2020-08-31;0;0;0.138568139653441;2.0904419347718;0.373984979064664;7.1399841421429;0.707740498229941
FR;2020-08-31;0;1;;0;0;0;0
FR;2020-08-31;0;2;;0;0;0;0
FR;2020-09-01;0;0;0.15048797962363;2.26178963434326;0.391864739019946;7.2696124018187;0.715190398211309
FR;2020-09-01;0;1;;0;0;0;0
FR;2020-09-01;0;2;;0;0;0;0
FR;2020-09-02;0;0;0.15048797962363;2.3273487541793;0.406764538982682;7.28749216177398;0.731580178170318
FR;2020-09-02;0;1;;0;0;0;0
FR;2020-09-02;0;2;;0;0;0;0
FR;2020-09-03;0;0;0.160917839597544;2.41674755395571;0.427624258930512;7.48714948127464;0.768829678077157
FR;2020-09-03;0;1;;0;0;0;0
FR;2020-09-03;0;2;;0;0;0;0
FR;2020-09-04;0;0;0.163897799590092;2.58958523352345;0.46040381884853;7.62124768093926;0.803099217991449
FR;2020-09-04;0;1;;0;0;0;0
FR;2020-09-04;0;2;;0;0;0;0
FR;2020-09-05;0;0;0.166877759582639;2.76540287308373;0.485733478785181;7.69872664074548;0.822468957943005
FR;2020-09-05;0;1;;0;0;0;0
FR;2020-09-05;0;2;;0;0;0;0
FR;2020-09-06;0;0;0.169857719575186;2.8741714128117;0.484243498788907;7.87603426030204;0.855248517861024
FR;2020-09-06;0;1;;0;0;0;0
FR;2020-09-06;0;2;;0;0;0;0
FR;2020-09-07;0;0;0.180287579549101;3.13044797217075;0.534902818662208;8.40497715897915;0.944647317637437
FR;2020-09-07;0;1;;0;0;0;0
FR;2020-09-07;0;2;;0;0;0;0
FR;2020-09-08;0;0;0.189227459526742;3.26752613182792;0.579602218550415;8.5316254586624;0.977426877555455
FR;2020-09-08;0;1;;0;0;0;0
FR;2020-09-08;0;2;;0;0;0;0
FR;2020-09-09;0;0;0.207107219482025;3.39715439150372;0.606421858483339;8.67317355830839;1.01169641746975
FR;2020-09-09;0;1;;0;0;0;0
FR;2020-09-09;0;2;;0;0;0;0
FR;2020-09-10;0;0;0.210087179474572;3.55658225110499;0.607911838479612;8.90263047773452;1.02808619742876
FR;2020-09-10;0;1;;0;0;0;0
FR;2020-09-10;0;2;;0;0;0;0
FR;2020-09-11;0;0;0.22200701944476;3.78752915052739;0.669001018326828;9.23340603690725;1.11897497720144
FR;2020-09-11;0;1;;0;0;0;0
FR;2020-09-11;0;2;;0;0;0;0
FR;2020-09-12;0;0;0.23839679940377;3.95291693011376;0.692840698267205;9.34664451662404;1.13983469714927
FR;2020-09-12;0;1;;0;0;0;0
FR;2020-09-12;0;2;;0;0;0;0
FR;2020-09-13;0;0;0.241376759396317;4.0408257498939;0.739030078151686;9.56269161608371;1.18602407703375
FR;2020-09-13;0;1;;0;0;0;0
FR;2020-09-13;0;2;;0;0;0;0
FR;2020-09-14;0;0;0.265216439336694;4.1361844696554;0.734560138162865;10.1452737946267;1.25903309685116
FR;2020-09-14;0;1;;0;0;0;0
FR;2020-09-14;0;2;;0;0;0;0
FR;2020-09-15;0;0;0.274156319314335;4.39842094899955;0.797139298006355;10.4656194938255;1.34545193663502
FR;2020-09-15;0;1;;0;0;0;0
FR;2020-09-15;0;2;;0;0;0;0
FR;2020-09-16;0;0;0.295016039262165;4.75005622812011;0.855248517861024;10.8202347329386;1.38568139653441
FR;2020-09-16;0;1;;0;0;0;0
FR;2020-09-16;0;2;;0;0;0;0
FR;2020-09-17;0;0;0.324815639187636;4.96759330757605;0.908887797726872;11.0631014723312;1.41548099645988
FR;2020-09-17;0;1;;0;0;0;0
FR;2020-09-17;0;2;;0;0;0;0
FR;2020-09-18;0;0;0.357595199105654;5.13298108716241;0.92080763769706;11.3819571915337;1.46465033633691
FR;2020-09-18;0;1;;0;0;0;0
FR;2020-09-18;0;2;;0;0;0;0
FR;2020-09-19;0;0;0.375474959060937;5.19258028701336;0.961037097596446;10.5401184936392;1.48700003628101
FR;2020-09-19;0;1;;0;0;0;0
FR;2020-09-19;0;2;;0;0;0;0
FR;2020-09-20;0;0;0.396334679008767;5.39670754650283;1.02212627744366;10.6548469533522;1.57639883605743
FR;2020-09-20;0;1;;0;0;0;0
FR;2020-09-20;0;2;;0;0;0;0
FR;2020-09-21;0;0;0.41421443896405;5.57103520606684;1.08470543728715;11.1420704121337;1.69410725576304
FR;2020-09-21;0;1;;0;0;0;0
FR;2020-09-21;0;2;;0;0;0;0
FR;2020-09-22;0;0;0.442524058893247;5.62914442592151;1.11748499720517;11.1867698120219;1.75072649562143
FR;2020-09-22;0;1;;0;0;0;0
FR;2020-09-22;0;2;;0;0;0;0
FR;2020-09-23;0;0;0.449973958874615;5.64255424588797;1.13387477716418;11.367057391571;1.81330565546492
FR;2020-09-23;0;1;;0;0;0;0
FR;2020-09-23;0;2;;0;0;0;0
FR;2020-09-24;0;0;0.461893798844804;5.7200332056942;1.17559421705984;11.6009842509859;1.87439483531214
FR;2020-09-24;0;1;;0;0;0;0
FR;2020-09-24;0;2;;0;0;0;0
FR;2020-09-25;0;0;0.464873758837351;5.75877268559731;1.19943389700022;11.8676906703189;1.94293391514072
FR;2020-09-25;0;1;;0;0;0;0
FR;2020-09-25;0;2;;0;0;0;0
FR;2020-09-26;0;0;0.475303618811266;5.79453220550787;1.20241385699276;11.7768018905462;1.94144393514445
FR;2020-09-26;0;1;;0;0;0;0
FR;2020-09-26;0;2;;0;0;0;0
FR;2020-09-27;0;0;0.512553118718105;5.68576366577991;1.18006415704866;11.9943389700022;1.98465335503638
FR;2020-09-27;0;1;;0;0;0;0
FR;2020-09-27;0;2;;0;0;0;0
FR;2020-09-28;0;0;0.52298297869202;5.80496206548179;1.22774351692941;12.7691285680644;2.1470611746302
FR;2020-09-28;0;1;;0;0;0;0
FR;2020-09-28;0;2;;0;0;0;0
FR;2020-09-29;0;0;0.534902818662208;5.91522058520603;1.2113537369704;12.8346876879004;2.13514133466001
FR;2020-09-29;0;1;;0;0;0;0
FR;2020-09-29;0;2;;0;0;0;0
FR;2020-09-30;0;0;0.551292598621217;6.05080876486693;1.24264331689215;13.028385087416;2.17388081456312
FR;2020-09-30;0;1;;0;0;0;0
FR;2020-09-30;0;2;;0;0;0;0
FR;2020-10-01;0;0;0.549802618624944;6.16702720457627;1.25605313685861;13.2995614467378;2.19176057451841
FR;2020-10-01;0;1;;0;0;0;0
FR;2020-10-01;0;2;;0;0;0;0
FR;2020-10-02;0;0;0.5691723585765;6.27728572430051;1.25754311685488;13.6094772859627;2.23348001441407
FR;2020-10-02;0;1;;0;0;0;0
FR;2020-10-02;0;2;;0;0;0;0
FR;2020-10-03;0;0;0.573642298565321;6.50078272374154;1.30373249673937;13.5975574459925;2.26327961433954
FR;2020-10-03;0;1;;0;0;0;0
FR;2020-10-03;0;2;;0;0;0;0
FR;2020-10-04;0;0;0.573642298565321;6.63786088339871;1.30224251674309;13.9372728851429;2.32287881419048
FR;2020-10-04;0;1;;0;0;0;0
FR;2020-10-04;0;2;;0;0;0;0
FR;2020-10-05;0;0;0.582582178542962;6.70490998323102;1.29330263676545;14.7612318230822;2.44803713387746
FR;2020-10-05;0;1;;0;0;0;0
FR;2020-10-05;0;2;;0;0;0;0
FR;2020-10-06;0;0;0.59003207852433;6.94330678263479;1.31714231670583;15.0502879423592;2.43909725389982
FR;2020-10-06;0;1;;0;0;0;0
FR;2020-10-06;0;2;;0;0;0;0
FR;2020-10-07;0;0;0.651121258371546;7.13849416214663;1.32310223669092;15.3587138015879;2.42717741392963
FR;2020-10-07;0;1;;0;0;0;0
FR;2020-10-07;0;2;;0;0;0;0
FR;2020-10-08;0;0;0.663041098341734;7.48267954128582;1.36035173659776;15.904046480224;2.48379665378802
FR;2020-10-08;0;1;;0;0;0;0
FR;2020-10-08;0;2;;0;0;0;0
FR;2020-10-09;0;0;0.67794089830447;7.87603426030204;1.39313129651578;16.4568290588415;2.5135962537135
FR;2020-10-09;0;1;;0;0;0;0
FR;2020-10-09;0;2;;0;0;0;0
FR;2020-10-10;0;0;0.718170358203856;8.14125069963873;1.41548099645988;16.5760274585434;2.52849605367623
FR;2020-10-10;0;1;;0;0;0;0
FR;2020-10-10;0;2;;0;0;0;0
FR;2020-10-11;0;0;0.742010038144233;8.43477675890462;1.45720043635554;17.0513310773546;2.60746499347873
FR;2020-10-11;0;1;;0;0;0;0
FR;2020-10-11;0;2;;0;0;0;0
FR;2020-10-12;0;0;0.785219458036166;9.08291805728362;1.55106917612078;18.4861818137661;2.81606219295703
FR;2020-10-12;0;1;;0;0;0;0
FR;2020-10-12;0;2;;0;0;0;0
FR;2020-10-13;0;0;0.838858737902014;9.60590103597564;1.6345080559121;19.1238932521711;2.89354115276325
FR;2020-10-13;0;1;;0;0;0;0
FR;2020-10-13;0;2;;0;0;0;0
FR;2020-10-14;0;0;0.828428877928099;10.2227527544329;1.77903611555063;19.766074630565;3.03359927241297
FR;2020-10-14;0;1;;0;0;0;0
FR;2020-10-14;0;2;;0;0;0;0
FR;2020-10-15;0;0;0.92080763769706;10.6965663932479;1.86098501534568;20.5274544086608;3.11703815220429
FR;2020-10-15;0;1;;0;0;0;0
FR;2020-10-15;0;2;;0;0;0;0
FR;2020-10-16;0;0;0.999776577499559;11.4460263313735;1.9667735950811;21.6628191658213;3.20047703199561
FR;2020-10-16;0;1;;0;0;0;0
FR;2020-10-16;0;2;;0;0;0;0
FR;2020-10-17;0;0;1.06831565732814;12.080757809786;2.06362229483888;22.1619624645729;3.30626561173103
FR;2020-10-17;0;1;;0;0;0;0
FR;2020-10-17;0;2;;0;0;0;0
FR;2020-10-18;0;0;1.12642487718281;12.7020794682321;2.19325055451468;23.099159882229;3.45377363136211
FR;2020-10-18;0;1;;0;0;0;0
FR;2020-10-18;0;2;;0;0;0;0
FR;2020-10-19;0;0;1.22029361694805;13.5126285862049;2.31542891420911;25.1940717569896;3.76517945058329
FR;2020-10-19;0;1;;0;0;0;0
FR;2020-10-19;0;2;;0;0;0;0
FR;2020-10-20;0;0;1.31565233670955;14.5630644835778;2.46591689383274;26.5007842137215;3.8828878702889
FR;2020-10-20;0;1;;0;0;0;0
FR;2020-10-20;0;2;;0;0;0;0
FR;2020-10-21;0;0;1.43634071640771;15.6179703209395;2.51061629372095;27.9296750301479;3.97824659005041
FR;2020-10-21;0;1;;0;0;0;0
FR;2020-10-21;0;2;;0;0;0;0
FR;2020-10-22;0;0;1.51679963620648;16.8442238578726;2.66408423333713;29.4345548263842;4.13469448965913
FR;2020-10-22;0;1;;0;0;0;0
FR;2020-10-22;0;2;;0;0;0;0
FR;2020-10-23;0;0;1.60321847599035;17.9929984349995;2.82202211294212;31.1793214020205;4.34627164912997
FR;2020-10-23;0;1;;0;0;0;0
FR;2020-10-23;0;2;;0;0;0;0
FR;2020-10-24;0;0;1.67175755581893;18.7245786131698;2.93973053264773;31.7455138006045;4.45802014885049
FR;2020-10-24;0;1;;0;0;0;0
FR;2020-10-24;0;2;;0;0;0;0
FR;2020-10-25;0;0;1.85055515537176;19.4114593914519;3.05743895235335;33.0462663373513;4.6606574283437
FR;2020-10-25;0;1;;0;0;0;0
FR;2020-10-25;0;2;;0;0;0;0
FR;2020-10-26;0;0;1.99657319500657;20.5378842686348;3.18110729204405;35.9606672100624;5.01825262744935
FR;2020-10-26;0;1;;0;0;0;0
FR;2020-10-26;0;2;;0;0;0;0
FR;2020-10-27;0;0;2.13812129465256;21.546600726112;3.27199607181674;37.6368947058701;5.16725062707671
FR;2020-10-27;0;1;;0;0;0;0
FR;2020-10-27;0;2;;0;0;0;0
FR;2020-10-28;0;0;2.29456919426128;22.4137690839432;3.46420349133603;39.2326632818791;5.35796806659972
FR;2020-10-28;0;1;;0;0;0;0
FR;2020-10-28;0;2;;0;0;0;0
FR;2020-10-29;0;0;2.45995697384765;23.1140596821917;3.62810129092612;40.7151933781713;5.59189492601467
FR;2020-10-29;0;1;;0;0;0;0
FR;2020-10-29;0;2;;0;0;0;0
FR;2020-10-30;0;0;2.60597501348246;23.7324013806453;3.75027965062055;42.3437415140983;5.81092198546688
FR;2020-10-30;0;1;;0;0;0;0
FR;2020-10-30;0;2;;0;0;0;0
FR;2020-10-31;0;0;2.8458617928825;24.3984224389795;3.80093897049385;42.8518246928276;5.86307128533646
FR;2020-10-31;0;1;;0;0;0;0
FR;2020-10-31;0;2;;0;0;0;0
FR;2020-11-01;0;0;3.00826961247632;25.0555036173362;3.9335471901622;44.3567044890639;6.15212740461353
FR;2020-11-01;0;1;;0;0;0;0
FR;2020-11-01;0;2;;0;0;0;0
FR;2020-11-02;0;0;3.23027663192108;25.9524715750929;4.0914850697672;47.7955783204633;6.58422160353286
FR;2020-11-02;0;1;;0;0;0;0
FR;2020-11-02;0;2;;0;0;0;0
FR;2020-11-03;0;0;3.42099407144409;26.3771158740308;4.1928037095138;48.9413729375976;6.75258934311177
FR;2020-11-03;0;1;;0;0;0;0
FR;2020-11-03;0;2;;0;0;0;0
FR;2020-11-04;0;0;3.52678265117952;26.606572793457;4.2658127293312;49.8577106353059;6.93436690265715
FR;2020-11-04;0;1;;0;0;0;0
FR;2020-11-04;0;2;;0;0;0;0
FR;2020-11-05;0;0;3.68770049077706;26.7034214932147;4.30604218923059;50.6548499333122;7.15935388209446
FR;2020-11-05;0;1;;0;0;0;0
FR;2020-11-05;0;2;;0;0;0;0
FR;2020-11-06;0;0;3.85010831037088;26.7853703930098;4.34925160912252;51.4668890312813;7.33815148164728
FR;2020-11-06;0;1;;0;0;0;0
FR;2020-11-06;0;2;;0;0;0;0
FR;2020-11-07;0;0;3.94397705013611;26.6199826134234;4.45355020886167;50.6637898132899;7.38434086153176
FR;2020-11-07;0;1;;0;0;0;0
FR;2020-11-07;0;2;;0;0;0;0
FR;2020-11-08;0;0;4.06466542983427;26.3800958340234;4.40885080897346;51.6099271109236;7.54078876114049
FR;2020-11-08;0;1;;0;0;0;0
FR;2020-11-08;0;2;;0;0;0;0
FR;2020-11-09;0;0;4.11681472970385;26.0299505348991;4.36266142908898;54.5883971234744;7.89391402025732
FR;2020-11-09;0;1;;0;0;0;0
FR;2020-11-09;0;2;;0;0;0;0
FR;2020-11-10;0;0;4.2151534094579;25.816883395432;4.33286182916351;54.4438690638359;7.86262444033558
FR;2020-11-10;0;1;;0;0;0;0
FR;2020-11-10;0;2;;0;0;0;0
FR;2020-11-11;0;0;4.30306222923804;24.5250707386628;4.14363436963677;53.120766827145;7.75087594061506
FR;2020-11-11;0;1;;0;0;0;0
FR;2020-11-11;0;2;;0;0;0;0
FR;2020-11-12;0;0;4.34180170914115;24.2524043993447;4.07658526980446;55.02198130239;8.0190723399443
FR;2020-11-12;0;1;;0;0;0;0
FR;2020-11-12;0;2;;0;0;0;0
FR;2020-11-13;0;0;4.39097104901818;23.8337200203919;4.02592594993116;54.738885103098;8.01758235994803
FR;2020-11-13;0;1;;0;0;0;0
FR;2020-11-13;0;2;;0;0;0;0
FR;2020-11-14;0;0;4.38799108902563;23.4358953613868;3.87841793030008;53.1282167271263;7.77769558054798
FR;2020-11-14;0;1;;0;0;0;0
FR;2020-11-14;0;2;;0;0;0;0
FR;2020-11-15;0;0;4.34180170914115;22.6834554632687;3.75176963061682;53.3293640266233;7.77769558054798
FR;2020-11-15;0;1;;0;0;0;0
FR;2020-11-15;0;2;;0;0;0;0
FR;2020-11-16;0;0;4.28369248928649;21.6643091458176;3.58638185103046;55.4600354212944;7.98927274001883
FR;2020-11-16;0;1;;0;0;0;0
FR;2020-11-16;0;2;;0;0;0;0
FR;2020-11-17;0;0;4.15704418960323;20.5840736485192;3.41950409144782;54.2248420043837;7.78365550053308
FR;2020-11-17;0;1;;0;0;0;0
FR;2020-11-17;0;2;;0;0;0;0
FR;2020-11-18;0;0;4.14959428962186;20.6123832684484;3.34500509163414;53.1848359669847;7.59442804100633
FR;2020-11-18;0;1;;0;0;0;0
FR;2020-11-18;0;2;;0;0;0;0
FR;2020-11-19;0;0;4.1421443896405;19.5977068909861;3.12448805218566;52.1716495695187;7.39477072150568
FR;2020-11-19;0;1;;0;0;0;0
FR;2020-11-19;0;2;;0;0;0;0
FR;2020-11-20;0;0;4.05870550984918;18.4712820138033;2.87566139280797;51.241902051844;7.26514246182988
FR;2020-11-20;0;1;;0;0;0;0
FR;2020-11-20;0;2;;0;0;0;0
FR;2020-11-21;0;0;3.97973657004668;17.4715054363038;2.72815337317689;49.0784510972548;7.0103558824671
FR;2020-11-21;0;1;;0;0;0;0
FR;2020-11-21;0;2;;0;0;0;0
FR;2020-11-22;0;0;3.92311733018828;16.759294998085;2.58362531353835;48.9100833576759;6.94926670261988
FR;2020-11-22;0;1;;0;0;0;0
FR;2020-11-22;0;2;;0;0;0;0
FR;2020-11-23;0;0;3.91268747021437;15.7654783405705;2.44803713387746;50.2182857944041;7.01631580245219
FR;2020-11-23;0;1;;0;0;0;0
FR;2020-11-23;0;2;;0;0;0;0
FR;2020-11-24;0;0;3.96036683009512;15.0636977623257;2.31542891420911;48.6240071983914;6.71235988321239
FR;2020-11-24;0;1;;0;0;0;0
FR;2020-11-24;0;2;;0;0;0;0
FR;2020-11-25;0;0;3.87990791029635;14.4274763039169;2.20070045449605;47.2427957418458;6.4635332238347
FR;2020-11-25;0;1;;0;0;0;0
FR;2020-11-25;0;2;;0;0;0;0
FR;2020-11-26;0;0;3.80093897049385;13.7674151655677;2.06958221482397;46.1640502245437;6.22662640442721
FR;2020-11-26;0;1;;0;0;0;0
FR;2020-11-26;0;2;;0;0;0;0
FR;2020-11-27;0;0;3.71601011070626;13.2906215667602;1.99210325501775;45.2104630269286;6.0582586648483
FR;2020-11-27;0;1;;0;0;0;0
FR;2020-11-27;0;2;;0;0;0;0
FR;2020-11-28;0;0;3.71005019072116;12.979215747539;1.90568441523388;43.4835762112476;5.81241196546316
FR;2020-11-28;0;1;;0;0;0;0
FR;2020-11-28;0;2;;0;0;0;0
FR;2020-11-29;0;0;3.61469147095966;12.8406476078855;1.86694493533077;43.4552665913184;5.78112238554141
FR;2020-11-29;0;1;;0;0;0;0
FR;2020-11-29;0;2;;0;0;0;0
FR;2020-11-30;0;0;3.52678265117952;12.597780868493;1.77009623557299;44.6815201282515;5.85115144536627
FR;2020-11-30;0;1;;0;0;0;0
FR;2020-11-30;0;2;;0;0;0;0
FR;2020-12-01;0;0;3.3867245315298;12.3012748492345;1.72390685568851;43.5983046709606;5.62914442592151
FR;2020-12-01;0;1;;0;0;0;0
FR;2020-12-01;0;2;;0;0;0;0
FR;2020-12-02;0;0;3.32712533167886;12.1463169296221;1.69410725576304;42.6268377133903;5.4324670664134
FR;2020-12-02;0;1;;0;0;0;0
FR;2020-12-02;0;2;;0;0;0;0
FR;2020-12-03;0;0;3.23772653190245;12.1597267495885;1.65536777585993;42.0904449147318;5.27750914680095
FR;2020-12-03;0;1;;0;0;0;0
FR;2020-12-03;0;2;;0;0;0;0
FR;2020-12-04;0;0;3.21388685196207;12.1850564095252;1.60917839597544;41.5376623361143;5.13745102715123
FR;2020-12-04;0;1;;0;0;0;0
FR;2020-12-04;0;2;;0;0;0;0
FR;2020-12-05;0;0;3.15130769211858;12.1939962895028;1.61066837597172;40.2771392592669;4.95269350761331
FR;2020-12-05;0;1;;0;0;0;0
FR;2020-12-05;0;2;;0;0;0;0
FR;2020-12-06;0;0;3.12299807218938;12.2506155293612;1.59874853600153;40.4872264387415;4.92587386768039
FR;2020-12-06;0;1;;0;0;0;0
FR;2020-12-06;0;2;;0;0;0;0
